Description,GTINShipDate,Quantity
40lb 55ct Sysco/FP,1/17/2018,1
40lb Spc-Purple,1/17/2018,1
40lb No 1,1/17/2018,1
40lb 50ct,1/17/2018,1
Tray Pack - 4 pk 12 ct,1/17/2018,1
40lb Murasaki #1,1/17/2018,1
Micro - 6Kg (24ct),1/17/2018,1
40lb Fingerling,1/17/2018,1
500kg Giant,1/17/2018,1
40lb 45ct,1/17/2018,1
20lb Spec - Bonita No 1,1/17/2018,1
Micro 20lb 34ct FL,1/17/2018,1
"55"" Bin Giant",1/18/2018,1
Micro 20lb 34ct FL,1/18/2018,1
6kg (600-800g),1/18/2018,1
40lb 75ct Sysco/FP,1/18/2018,1
18kg (600-800g),1/18/2018,1
6kg (450-600g)L2,1/18/2018,1
40lb 65ct,1/18/2018,1
500kg (220g-260g),1/18/2018,1
40lb 50ct,1/18/2018,1
40lb Jumbo,1/18/2018,1
40lb Fingerling,1/18/2018,1
40lb #2 Sysco/FP,1/18/2018,1
40lb Bonita (White),1/18/2018,1
40lb 70ct,1/18/2018,1
40lb Murasaki #1,1/19/2018,1
40lb Spc-Purple,1/19/2018,1
40lb Fingerling,1/19/2018,1
SHP Bin - Mix,1/19/2018,1
Pickouts - Plastic,1/19/2018,1
40lb Bonita (White),1/19/2018,1
18kg (150-300g),1/19/2018,1
40lb #2 Sysco/FP,1/19/2018,1
40lb Marble Mix,1/19/2018,1
6kg (450-600g)L2,1/19/2018,1
40lb 85-90ct Sy/FP,1/19/2018,1
40lb No 1,1/19/2018,1
40lb 55ct Sysco/FP,1/19/2018,1
"55"" Bin Giant",1/19/2018,1
40lb 65ct Sysco/FP,1/19/2018,1
6kg (300-450g)L1,1/19/2018,1
500kg (150-300g),1/19/2018,1
20lb Fingerling,1/19/2018,1
40lb Jumbo,1/19/2018,1
6kg (600-800g),1/20/2018,1
40lb 90ct,1/22/2018,1
12/3lb Bags,1/22/2018,1
"55"" Bin Giant",1/22/2018,1
SHP Bin - Mix,1/22/2018,1
40lb 65-85ct,1/22/2018,1
40lb No 1,1/22/2018,1
40lb #2 Sysco/FP,1/22/2018,1
"36""Pickouts(2.5""-4.5"")",1/22/2018,1
40lb 110ct,1/22/2018,1
40lb 100ct,1/22/2018,1
40lb 55ct Sysco/FP,1/22/2018,1
40lb 65ct Sysco/FP,1/22/2018,1
40lb 85-90ct Sy/FP,1/22/2018,1
18kg (100-150g),1/22/2018,1
40lb Jumbo,1/22/2018,1
40lb 75ct Sysco/FP,1/22/2018,1
40lb 75ct Sysco/FP,1/23/2018,1
20lb Fingerling,1/23/2018,1
500kg Pickouts,1/23/2018,1
40lb No 2,1/23/2018,1
"55"" Bin Giant",1/23/2018,1
12/3lb Bags,1/23/2018,1
40lb 45ct,1/23/2018,1
40lb 65ct,1/23/2018,1
500kg (300-800g),1/23/2018,1
40lb 50ct,1/23/2018,1
500kg Class 2,1/23/2018,1
6kg (300-450g)L1,1/23/2018,1
40lb 85-90ct Sy/FP,1/23/2018,1
40lb Spc-Purple,1/23/2018,1
40lb 90ct,1/23/2018,1
40lb 55ct Sysco/FP,1/23/2018,1
40lb Jumbo,1/23/2018,1
40lb Med Sysco/FP,1/23/2018,1
6kg (450-600g)L2,1/23/2018,1
40lb Fingerling,1/23/2018,1
40lb 90ct,1/24/2018,1
20lb Spec - Bonita No 1,1/24/2018,1
Micro - 6Kg (24ct),1/24/2018,1
40lb No 1,1/24/2018,1
500kg (300-800g),1/24/2018,1
40lb Jumbo,1/24/2018,1
40lb 45ct,1/24/2018,1
40lb 100ct,1/24/2018,1
Tray Pack - 4 pk 12 ct,1/24/2018,1
Plastic Bulk Giants,1/24/2018,1
Micro 20lb 34ct FL,1/24/2018,1
20lb #1,1/24/2018,1
40lb 65ct,1/24/2018,1
500kg Class 2,1/24/2018,1
Micro 20lb 30ct,1/25/2018,1
6kg (600-800g),1/25/2018,1
Tray Pack - 4 pk 12 ct,1/25/2018,1
6kg (300-450g)L1,1/25/2018,1
40lb Spc-Purple,1/25/2018,1
"36""Pickouts(2.5""-4.5"")",1/25/2018,1
40lb 55ct Sysco/FP,1/25/2018,1
40lb 90ct,1/25/2018,1
40lb Jumbo,1/25/2018,1
500kg (300-800g),1/25/2018,1
6kg (450-600g)L2,1/25/2018,1
40lb 85-90ct Sy/FP,1/25/2018,1
40lb 40-50ct - CV,1/26/2018,1
40lb Spc-Purple,1/26/2018,1
6kg (300-450g)L1,1/26/2018,1
40lb 85-90ct Sy/FP,1/26/2018,1
40lb Jumbo,1/26/2018,1
40lb 90ct,1/26/2018,1
40lb 55ct Sysco/FP,1/26/2018,1
40lb 38-40ct - CV,1/26/2018,1
6kg (450-600g)L2,1/26/2018,1
40lb Med Sysco/FP,1/26/2018,1
500kg Class 2,1/26/2018,1
500kg (150-300g),1/26/2018,1
Pickouts - Plastic,1/26/2018,1
40lb 65ct Sysco/FP,1/26/2018,1
40lb Marble Mix,1/26/2018,1
20lb Fingerling,1/26/2018,1
"36""Pickouts(2.5""-4.5"")",1/26/2018,1
18kg (220-260g),1/26/2018,1
40lb 65-85ct,1/26/2018,1
40lb 75ct Sysco/FP,1/26/2018,1
40lb #2 Sysco/FP,1/26/2018,1
18kg (600-800g),1/26/2018,1
40lb 25-28ct - CV,1/26/2018,1
40lb 65ct,1/26/2018,1
40lb Fingerling,1/26/2018,1
500kg (300-800g),1/26/2018,1
Plastic Bulk Giants,1/26/2018,1
40lb 70-80ct - CV,1/26/2018,1
18kg (150-300g),1/26/2018,1
40lb 30ct,1/27/2018,1
40lb 65ct Sysco/FP,1/27/2018,1
40lb 75ct Sysco/FP,1/27/2018,1
40lb 70-80ct - CV,1/27/2018,1
20lb Fingerling,1/27/2018,1
Pickouts - Plastic,1/27/2018,1
40lb 45ct Sysco/FP,1/27/2018,1
40lb Murasaki #1,1/29/2018,1
HP StkHse (12-16oz),1/29/2018,1
40lb #2 Sysco/FP,1/29/2018,1
40lb 55ct Sysco/FP,1/29/2018,1
Micro - 6Kg (24ct),1/29/2018,1
40lb Bonita (White),1/29/2018,1
40lb 50ct,1/29/2018,1
40lb 85-90ct Sy/FP,1/29/2018,1
"36""Pickouts(2.5""-4.5"")",1/29/2018,1
40lb Fingerling,1/29/2018,1
40lb Jumbo,1/29/2018,1
"Murasaki(1.5""-3.5"") Plastic",1/29/2018,1
"55"" Bin Giant",1/29/2018,1
40lb 33ct,1/29/2018,1
40lb 90ct,1/29/2018,1
40lb 85-90ct Sy/FP,1/30/2018,1
18kg (150-300g),1/30/2018,1
40lb No 1,1/30/2018,1
40lb 65ct Sysco/FP,1/30/2018,1
40lb 90ct,1/30/2018,1
20lb Fingerling,1/30/2018,1
40lb Murasaki Jumbo,1/30/2018,1
12/3lb Bags,1/30/2018,1
6kg (450-600g)L2,1/30/2018,1
40lb Jmbo Sysco/FP,1/30/2018,1
18kg (600-800g),1/30/2018,1
40lb 75ct Sysco/FP,1/30/2018,1
40lb 45ct,1/30/2018,1
Micro 20lb 34ct FL,1/30/2018,1
40lb #2 Sysco/FP,1/30/2018,1
40lb Jumbo,1/30/2018,1
40lb 110ct,1/30/2018,1
40lb Murasaki #1,1/30/2018,1
40lb 55ct,1/31/2018,1
40lb 45ct,1/31/2018,1
40lb 85-90ct Sy/FP,1/31/2018,1
40lb 65ct,1/31/2018,1
20lb Spec - Bonita No 1,1/31/2018,1
40lb 75ct Sysco/FP,1/31/2018,1
Micro 20lb 34ct FL,1/31/2018,1
18kg (600-800g),1/31/2018,1
18kg (450-600g),1/31/2018,1
6kg (600-800g),1/31/2018,1
40lb 50ct,1/31/2018,1
40lb 55ct Sysco/FP,1/31/2018,1
"55"" Bin Giant",1/31/2018,1
Micro - 6Kg (24ct),1/31/2018,1
6kg (450-600g)L2,1/31/2018,1
40lb Murasaki Jumbo,1/31/2018,1
40lb 90ct,1/31/2018,1
6kg Spec-Purple,1/31/2018,1
40lb #2 Sysco/FP,1/31/2018,1
40lb Spc-Purple,1/31/2018,1
500kg (150-300g),1/31/2018,1
"55"" Bin Giant",2/1/2018,1
40lb 45ct,2/1/2018,1
Pickouts - Plastic,2/1/2018,1
40lb 90ct,2/1/2018,1
40lb 65ct,2/1/2018,1
500kg (300-450g),2/1/2018,1
500kg (600-800g),2/1/2018,1
40lb Fingerling,2/1/2018,1
500kg Giant,2/2/2018,1
40lb Spc-Purple,2/2/2018,1
500kg (150-300g),2/2/2018,1
40lb 55ct Sysco/FP,2/2/2018,1
40lb 45ct Sysco/FP,2/2/2018,1
18kg (450-600g),2/2/2018,1
40lb Jumbo,2/2/2018,1
40lb 90ct,2/2/2018,1
40lb 35ct Sysco/FP,2/2/2018,1
40lb No 1,2/2/2018,1
40lb Bonita (White),2/2/2018,1
40lb Med Sysco/FP,2/2/2018,1
40lb 55ct,2/2/2018,1
40lb 65ct Sysco/FP,2/2/2018,1
"36""Pickouts(2.5""-4.5"")",2/2/2018,1
40lb 65ct,2/2/2018,1
Plastic Bulk Giants,2/2/2018,1
40lb Jmbo Sysco/FP,2/2/2018,1
40lb Fingerling,2/2/2018,1
12/3lb Bags,2/2/2018,1
40lb 75ct Sysco/FP,2/2/2018,1
40lb 45ct,2/2/2018,1
40lb 85-90ct Sy/FP,2/2/2018,1
Micro 20lb 34ct FL,2/2/2018,1
40lb #2 Sysco/FP,2/2/2018,1
40lb Marble Mix,2/2/2018,1
40lb Med Sysco/FP,2/5/2018,1
40lb 65ct,2/5/2018,1
HP StkHse (12-16oz),2/5/2018,1
40lb 110ct,2/5/2018,1
40lb 50ct,2/5/2018,1
40lb Bonita (White),2/5/2018,1
40lb Jmbo Sysco/FP,2/5/2018,1
Unused,2/5/2018,1
40lb No 1,2/5/2018,1
40lb 55ct Sysco/FP,2/5/2018,1
"55"" Bin Giant",2/5/2018,1
40lb 90ct,2/5/2018,1
Unused,2/5/2018,1
40lb 75ct Sysco/FP,2/6/2018,1
12/3lb Bags,2/6/2018,1
40lb 75ct,2/6/2018,1
40lb Med Sysco/FP,2/6/2018,1
40lb 65-85ct,2/6/2018,1
500kg (300-800g),2/6/2018,1
40lb 110ct,2/6/2018,1
6kg (300-450g)L1,2/6/2018,1
40lb No 1,2/6/2018,1
40lb 85-90ct Sy/FP,2/6/2018,1
18kg (100-150g),2/6/2018,1
40lb 45ct Sysco/FP,2/6/2018,1
40lb 35ct Sysco/FP,2/7/2018,1
40lb 90ct,2/7/2018,1
Micro - 6Kg (24ct),2/7/2018,1
Tray Pack - 4 pk 12 ct,2/7/2018,1
40lb Jmbo Sysco/FP,2/7/2018,1
Micro 20lb 34ct FL,2/7/2018,1
40lb Jumbo,2/7/2018,1
18kg (150-300g),2/7/2018,1
6kg (450-600g)L2,2/7/2018,1
20lb Purple,2/7/2018,1
6kg (300-450g)L1,2/7/2018,1
40lb Organic,2/7/2018,1
12/3lb Bags,2/7/2018,1
40lb #2 Sysco/FP,2/7/2018,1
18kg (600-800g),2/7/2018,1
40lb 75ct Sysco/FP,2/7/2018,1
20lb Spec - Bonita No 1,2/7/2018,1
40lb 85-90ct Sy/FP,2/7/2018,1
"55"" Bin Giant",2/7/2018,1
40lb 50ct,2/7/2018,1
40lb No 1,2/7/2018,1
40lb Fingerling,2/7/2018,1
500kg (300-800g),2/7/2018,1
Micro 20lb 30ct,2/7/2018,1
20lb #1,2/7/2018,1
40lb 50ct,2/8/2018,1
40lb #2 Sysco/FP,2/8/2018,1
40lb 55ct,2/8/2018,1
"55"" Bin Giant",2/8/2018,1
Plastic Bulk Giants,2/8/2018,1
6kg (300-450g)L1,2/8/2018,1
500kg (300-800g),2/8/2018,1
40lb 75ct Sysco/FP,2/8/2018,1
40lb No 1,2/8/2018,1
Micro 20lb 34ct FL,2/8/2018,1
40lb 70ct,2/8/2018,1
12/3lb Bags,2/8/2018,1
6kg (450-600g)L2,2/8/2018,1
40lb Fingerling,2/8/2018,1
40lb Spec-Carolina Ruby,2/9/2018,1
40lb Med Sysco/FP,2/9/2018,1
40lb 85-90ct Sy/FP,2/9/2018,1
40lb Spc-Purple,2/9/2018,1
40lb Jmbo Sysco/FP,2/9/2018,1
40lb Organic,2/9/2018,1
Plastic Bulk Giants,2/9/2018,1
40lb Murasaki #1,2/9/2018,1
18kg (600-800g),2/9/2018,1
40lb 55ct Sysco/FP,2/9/2018,1
40lb 90ct,2/9/2018,1
40lb 45ct Sysco/FP,2/9/2018,1
40lb 35ct Sysco/FP,2/9/2018,1
20lb Fingerling,2/9/2018,1
40lb Bonita (White),2/9/2018,1
Pickouts - Plastic,2/9/2018,1
40lb No 1,2/9/2018,1
40lb 55ct,2/9/2018,1
"55"" Bin Giant",2/9/2018,1
500kg (150-300g),2/12/2018,1
40lb 70ct,2/12/2018,1
40lb 45ct Sysco/FP,2/12/2018,1
40lb #2 Sysco/FP,2/12/2018,1
500kg (300-800g),2/12/2018,1
40lb Fingerling,2/12/2018,1
40lb 45ct,2/12/2018,1
6kg (450-600g)L2,2/12/2018,1
40lb 50ct,2/12/2018,1
40lb Med Sysco/FP,2/12/2018,1
40lb Spc-Purple,2/12/2018,1
40lb Spec-Murasaki Mix,2/12/2018,1
12/3lb Bags,2/12/2018,1
"55"" Bin Giant",2/12/2018,1
40lb 90ct,2/12/2018,1
40lb No 1,2/12/2018,1
40lb 33ct,2/12/2018,1
40lb Bonita Mix,2/12/2018,1
18kg (100-150g),2/12/2018,1
40lb 65-85ct,2/13/2018,1
40lb #2 Sysco/FP,2/13/2018,1
40lb 70-80ct - CV,2/13/2018,1
40lb 110ct,2/13/2018,1
6kg (300-450g)L1,2/13/2018,1
20lb Fingerling,2/13/2018,1
40lb 85-90ct Sy/FP,2/13/2018,1
"36""Pickouts(2.5""-4.5"")",2/13/2018,1
40lb 65ct Sysco/FP,2/13/2018,1
40lb Spec-Murasaki Mix,2/13/2018,1
"55"" Bin Giant",2/13/2018,1
40lb 55-65ct - CV,2/13/2018,1
18kg (100-150g),2/13/2018,1
40lb No 1,2/13/2018,1
40lb 25-28ct - CV,2/13/2018,1
40lb 120ct - CV,2/13/2018,1
500kg (300-800g),2/13/2018,1
40lb 45ct,2/13/2018,1
40lb 100ct,2/13/2018,1
12ct Steam Bags,2/13/2018,1
40lb 90ct,2/13/2018,1
Micro 20lb 25ct,2/13/2018,1
40lb 75ct Sysco/FP,2/13/2018,1
40lb Med Sysco/FP,2/13/2018,1
40lb 45ct Sysco/FP,2/13/2018,1
12/3lb Bags,2/13/2018,1
500kg (150-300g),2/13/2018,1
6kg (450-600g)L2,2/13/2018,1
40lb Spec-Burgundy,2/14/2018,1
18kg (150-300g),2/14/2018,1
6kg (300-450g)L1,2/14/2018,1
40lb 50ct,2/14/2018,1
Micro - 6Kg (24ct),2/14/2018,1
40lb 55ct,2/14/2018,1
18kg (600-800g),2/14/2018,1
500kg (300-800g),2/14/2018,1
40lb 90ct,2/14/2018,1
20lb Spec - Bonita No 1,2/14/2018,1
Plastic Bulk Giants,2/14/2018,1
6kg (450-600g)L2,2/14/2018,1
500kg (150-300g),2/14/2018,1
40lb No 1,2/14/2018,1
40lb 70-80ct - CV,2/14/2018,1
Tray Pack - 4 pk 12 ct,2/14/2018,1
40lb Spc-Purple,2/14/2018,1
20lb #1,2/14/2018,1
40lb Bonita (White),2/15/2018,1
40lb #1 Sysco/FP,2/15/2018,1
40lb 75ct Sysco/FP,2/15/2018,1
40lb No 1,2/15/2018,1
HP StkHse (12-16oz),2/15/2018,1
40lb 70ct,2/15/2018,1
40lb 90ct,2/15/2018,1
12/3lb Bags,2/15/2018,1
18kg (150-300g),2/15/2018,1
40lb 65ct,2/15/2018,1
Micro 20lb 34ct FL,2/15/2018,1
Plastic Bulk Giants,2/15/2018,1
40lb 50ct,2/15/2018,1
Micro 20lb 30ct,2/15/2018,1
40lb 55ct,2/16/2018,1
40lb 45ct,2/16/2018,1
"55"" Bin Giant",2/16/2018,1
Pickouts - Plastic,2/16/2018,1
40lb Bonita (White),2/16/2018,1
18kg (150-300g),2/16/2018,1
40lb 45ct Sysco/FP,2/16/2018,1
40lb #2 Sysco/FP,2/16/2018,1
40lb 50ct,2/16/2018,1
40lb Murasaki #1,2/16/2018,1
40lb Spc-Purple,2/16/2018,1
40lb 65ct,2/16/2018,1
500kg Spc - Purple ,2/16/2018,1
40lb 85-90ct Sy/FP,2/16/2018,1
40lb Jmbo Sysco/FP,2/16/2018,1
40lb Bonita Mix,2/16/2018,1
40lb 55ct Sysco/FP,2/16/2018,1
6kg Spc-Purple(150-400g),2/16/2018,1
500kg Spc-Purple Mix,2/16/2018,1
40lb 70ct,2/16/2018,1
40lb Fingerling,2/16/2018,1
40lb Organic,2/16/2018,1
40lb 90ct,2/16/2018,1
40lb 70-80ct - CV,2/19/2018,1
"55"" Bin Giant",2/19/2018,1
40lb 90ct,2/19/2018,1
40lb 55ct Sysco/FP,2/19/2018,1
18kg (150-300g),2/19/2018,1
40lb 50ct,2/19/2018,1
40lb Spec-Murasaki Mix,2/19/2018,1
40lb 85-90ct Sy/FP,2/19/2018,1
40lb Jmbo Sysco/FP,2/19/2018,1
40lb 55-65ct - CV,2/19/2018,1
40lb 45ct Sysco/FP,2/19/2018,1
40lb 40-50ct - CV,2/19/2018,1
18kg (600-800g),2/19/2018,1
40lb 25-28ct - CV,2/19/2018,1
40lb 110ct,2/19/2018,1
18kg (100-150g),2/19/2018,1
500kg (300-800g),2/20/2018,1
20lb Fingerling,2/20/2018,1
18kg (150-300g),2/20/2018,1
40lb No 1,2/20/2018,1
40lb 90ct,2/20/2018,1
"55"" Bin Giant",2/20/2018,1
12/3lb Bags,2/20/2018,1
40lb 45ct Sysco/FP,2/20/2018,1
6kg (300-450g)L1,2/20/2018,1
40lb 110ct,2/20/2018,1
40lb Med Sysco/FP,2/20/2018,1
40lb 55ct Sysco/FP,2/20/2018,1
6kg (300-450g)L1,2/21/2018,1
Tray Pack - 4 pk 12 ct,2/21/2018,1
Micro - 6Kg (24ct),2/21/2018,1
18kg (150-300g),2/21/2018,1
40lb 55ct,2/21/2018,1
6kg (450-600g)L2,2/21/2018,1
500kg (300-800g),2/21/2018,1
18kg (600-800g),2/21/2018,1
40lb 50ct,2/21/2018,1
20lb Spec - Bonita No 1,2/21/2018,1
40lb 90ct,2/21/2018,1
20lb #1,2/21/2018,1
Pickouts - Plastic,2/22/2018,1
40lb 55ct Sysco/FP,2/22/2018,1
40lb Med Sysco/FP,2/22/2018,1
"55"" Bin Giant",2/22/2018,1
500kg Class 2,2/22/2018,1
40lb 70-80ct - CV,2/22/2018,1
40lb 90ct,2/22/2018,1
40lb #2 Sysco/FP,2/22/2018,1
6kg (600-800g),2/22/2018,1
40lb 40-50ct - CV,2/22/2018,1
40lb 45ct Sysco/FP,2/22/2018,1
12/3lb Bags,2/22/2018,1
6kg (450-600g)L2,2/22/2018,1
40lb 65-85ct,2/22/2018,1
40lb 65ct,2/22/2018,1
40lb 55ct Sysco/FP,2/23/2018,1
40lb Organic,2/23/2018,1
40lb 40-50ct - CV,2/23/2018,1
40lb #2 Sysco/FP,2/23/2018,1
40lb Jmbo Sysco/FP,2/23/2018,1
40lb No 1,2/23/2018,1
"36""Pickouts(2.5""-4.5"")",2/23/2018,1
40lb 65ct,2/23/2018,1
Micro 20lb 34ct FL,2/23/2018,1
40lb 100ct,2/23/2018,1
20lb Fingerling,2/23/2018,1
12/3lb Bags,2/23/2018,1
18kg (150-300g),2/23/2018,1
40lb 75ct Sysco/FP,2/23/2018,1
500kg (150-300g),2/23/2018,1
40lb 25-28ct - CV,2/23/2018,1
40lb Bonita (White),2/23/2018,1
40lb 85-90ct Sy/FP,2/23/2018,1
40lb 65ct Sysco/FP,2/23/2018,1
40lb 55ct,2/23/2018,1
40lb 70-80ct - CV,2/23/2018,1
Pickouts - Plastic,2/23/2018,1
40lb 45ct Sysco/FP,2/23/2018,1
"55"" Bin Giant",2/23/2018,1
40lb Spc-Purple,2/23/2018,1
40lb 90ct,2/23/2018,1
40lb #1 Sysco/FP,2/23/2018,1
40lb 40-50ct - CV,2/26/2018,1
40lb No 1,2/26/2018,1
12/3lb Bags,2/26/2018,1
40lb 45ct Sysco/FP,2/26/2018,1
40lb Med Sysco/FP,2/26/2018,1
40lb 75ct Sysco/FP,2/26/2018,1
40lb 90ct,2/26/2018,1
40lb 85-90ct Sy/FP,2/26/2018,1
40lb Bonita (White),2/26/2018,1
40lb Fingerling,2/26/2018,1
40lb 110ct,2/26/2018,1
40lb #1 Sysco/FP,2/26/2018,1
40lb Jumbo,2/26/2018,1
500kg (300-800g),2/26/2018,1
40lb 70ct,2/26/2018,1
40lb Jmbo Sysco/FP,2/26/2018,1
"55"" Bin Giant",2/26/2018,1
HP StkHse (12-16oz),2/26/2018,1
40lb 55ct Sysco/FP,2/26/2018,1
40lb 100ct,2/26/2018,1
40lb 50ct,2/26/2018,1
40lb #2 Sysco/FP,2/26/2018,1
500kg (300-800g),2/27/2018,1
500kg Giant,2/27/2018,1
40lb 16-17oz-CV,2/27/2018,1
40lb No 1,2/27/2018,1
500kg (600-800g),2/27/2018,1
500kg (150-300g),2/27/2018,1
40lb 45ct Sysco/FP,2/27/2018,1
40lb Jumbo,2/27/2018,1
40lb 40-50ct - CV,2/27/2018,1
Micro 20lb 25ct,2/27/2018,1
"55"" Bin Giant",2/27/2018,1
40lb 45ct,2/27/2018,1
Pickouts - Plastic,2/27/2018,1
Plastic Bulk Giants,2/27/2018,1
6kg (600-800g),2/27/2018,1
20lb Spec - Bonita No 1,2/27/2018,1
40lb 100ct,2/27/2018,1
6kg (300-450g)L1,2/27/2018,1
12ct Steam Bags,2/27/2018,1
40lb 110ct,2/27/2018,1
40lb 55ct Sysco/FP,2/27/2018,1
40lb 100ct,2/28/2018,1
20lb Spec - Bonita No 1,2/28/2018,1
Plastic Bulk Giants,2/28/2018,1
Pickouts - Plastic,2/28/2018,1
18kg (100-150g),2/28/2018,1
20lb #1,2/28/2018,1
Micro - 6Kg (24ct),2/28/2018,1
500kg Spc-Purple Mix,2/28/2018,1
40lb 55-65ct - CV,2/28/2018,1
500kg (300-800g),2/28/2018,1
500kg (300-450g),2/28/2018,1
40lb Bonita (White),2/28/2018,1
40lb 90ct,2/28/2018,1
40lb 70-80ct - CV,2/28/2018,1
40lb 25-28ct - CV,2/28/2018,1
6kg Spec-Purple,2/28/2018,1
500kg (150-300g),2/28/2018,1
"36""Pickouts(2.5""-4.5"")",2/28/2018,1
40lb 16-17oz-CV,2/28/2018,1
40lb 40-50ct - CV,2/28/2018,1
500kg Spc - Purple ,2/28/2018,1
40lb #1 Sysco/FP,2/28/2018,1
6kg (450-600g)L2,2/28/2018,1
40lb Fingerling,2/28/2018,1
40lb 55ct,2/28/2018,1
40lb Bonita (White),3/1/2018,1
18kg (450-600g),3/1/2018,1
500kg (300-450g),3/1/2018,1
"55"" Bin Giant",3/1/2018,1
6kg (450-600g)L2,3/1/2018,1
40lb 55ct Sysco/FP,3/1/2018,1
500kg (150-300g),3/1/2018,1
Pickouts - Plastic,3/1/2018,1
40lb Med Sysco/FP,3/1/2018,1
40lb 65-85ct,3/1/2018,1
500kg Class 2,3/1/2018,1
40lb #2 Sysco/FP,3/1/2018,1
Plastic Bulk Giants,3/1/2018,1
20lb #1,3/1/2018,1
500kg (600-800g),3/1/2018,1
40lb Jumbo,3/1/2018,1
40lb 45ct Sysco/FP,3/1/2018,1
40lb 50ct,3/1/2018,1
40lb Fingerling,3/1/2018,1
Plastic Bulk Giants,3/2/2018,1
40lb 65ct Sysco/FP,3/2/2018,1
18kg (100-150g),3/2/2018,1
20lb #1,3/2/2018,1
18kg (150-300g),3/2/2018,1
6kg (300-450g)L1,3/2/2018,1
40lb Jmbo Sysco/FP,3/2/2018,1
40lb 55ct Sysco/FP,3/2/2018,1
500kg (150-300g),3/2/2018,1
40lb 85-90ct Sy/FP,3/2/2018,1
40lb 55ct,3/2/2018,1
Micro 20lb 34ct FL,3/2/2018,1
40lb Jumbo,3/2/2018,1
40lb 35ct Sysco/FP,3/2/2018,1
40lb Bonita (White),3/2/2018,1
12/3lb Bags,3/2/2018,1
40lb Med Sysco/FP,3/2/2018,1
40lb Organic,3/2/2018,1
40lb #2 Sysco/FP,3/2/2018,1
18kg (600-800g),3/2/2018,1
Micro 20lb 30ct,3/2/2018,1
40lb Fingerling,3/2/2018,1
6kg (600-800g),3/2/2018,1
40lb 90ct,3/2/2018,1
18kg (450-600g),3/2/2018,1
6kg (450-600g)L2,3/2/2018,1
40lb 75ct Sysco/FP,3/2/2018,1
20lb Fingerling,3/2/2018,1
40lb 65-85ct,3/2/2018,1
40lb Spc-Purple,3/2/2018,1
40lb 45ct,3/2/2018,1
"55"" Bin Giant",3/2/2018,1
500kg Class 2,3/3/2018,1
40lb 75ct Sysco/FP,3/3/2018,1
Pickouts - Plastic,3/3/2018,1
SHP Bin - Mix,3/3/2018,1
Plastic Bulk Giants,3/3/2018,1
18kg (450-600g),3/5/2018,1
"36""Pickouts(2.5""-4.5"")",3/5/2018,1
40lb Bonita (White),3/5/2018,1
40lb 50ct,3/5/2018,1
40lb 110ct,3/5/2018,1
40lb 35ct Sysco/FP,3/5/2018,1
500kg (300-800g),3/5/2018,1
40lb 85-90ct Sy/FP,3/5/2018,1
"55"" Bin Giant",3/5/2018,1
40lb 65-85ct,3/5/2018,1
40lb 55ct Sysco/FP,3/5/2018,1
40lb 25-28ct - CV,3/5/2018,1
40lb 33ct,3/5/2018,1
12/3lb Bags,3/5/2018,1
40lb 25-28ct - CV,3/6/2018,1
Pickouts - Plastic,3/6/2018,1
20lb #1,3/6/2018,1
20lb Fingerling,3/6/2018,1
40lb 50ct,3/6/2018,1
40lb 120ct - CV,3/6/2018,1
500kg (300-450g),3/6/2018,1
40lb 55ct Sysco/FP,3/6/2018,1
40lb 75ct Sysco/FP,3/6/2018,1
40lb 35ct Sysco/FP,3/6/2018,1
12/3lb Bags,3/6/2018,1
40lb 16-17oz-CV,3/6/2018,1
6kg (450-600g)L2,3/6/2018,1
"55"" Bin Giant",3/6/2018,1
40lb No 1,3/6/2018,1
500kg (150-300g),3/6/2018,1
40lb 30ct,3/6/2018,1
40lb 38-40ct - CV,3/6/2018,1
"36""Pickouts(2.5""-4.5"")",3/6/2018,1
40lb 45ct,3/6/2018,1
40lb 70-80ct - CV,3/6/2018,1
40lb 40-50ct - CV,3/6/2018,1
40lb 55-65ct - CV,3/6/2018,1
500kg (300-800g),3/6/2018,1
40lb 38-40ct - CV,3/7/2018,1
"55"" Bin Giant",3/7/2018,1
40lb Spec-Burgundy,3/7/2018,1
500kg (150-300g),3/7/2018,1
40lb Med Sysco/FP,3/7/2018,1
20lb Spec - Bonita No 1,3/7/2018,1
6kg (450-600g)L2,3/7/2018,1
40lb 75ct Sysco/FP,3/7/2018,1
40lb 50ct,3/7/2018,1
40lb 65-85ct,3/7/2018,1
40lb 90ct,3/7/2018,1
500kg (300-800g),3/7/2018,1
40lb 45ct,3/7/2018,1
40lb #2 Sysco/FP,3/7/2018,1
40lb 85-90ct Sy/FP,3/7/2018,1
40lb 55ct Sysco/FP,3/7/2018,1
20lb #1,3/7/2018,1
Tray Pack - 4 pk 12 ct,3/7/2018,1
Micro - 6Kg (24ct),3/7/2018,1
40lb Fingerling,3/7/2018,1
Pickouts - Plastic,3/7/2018,1
40lb 45ct Sysco/FP,3/7/2018,1
18kg (450-600g),3/7/2018,1
40lb Murasaki #1,3/7/2018,1
40lb Bonita (White),3/8/2018,1
18kg (600-800g),3/8/2018,1
HP StkHse (12-16oz),3/8/2018,1
40lb 90ct,3/8/2018,1
500kg (150-300g),3/8/2018,1
6kg (300-450g)L1,3/8/2018,1
Micro 20lb 34ct FL,3/8/2018,1
40lb 25-28ct - CV,3/8/2018,1
40lb 50ct,3/8/2018,1
